originalLocation,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18
N-23-40,ULG3QT;13,QP56BU;9,ODZZLY;10,KTDZY0;14,02MRUH;9,YKQY4X;5,EQQBND;4,QP56BU;5,RBKNR4;4,05W6TK;16,800OVF;10,JHSQHS;9,7BU1V7;9,KTDZY0;6,HCMI82;9,NISP6K;7,CVU3QV;7,SVJZKL;13
N-24-11,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5,O7TSVL;9.5
N-24-12,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0,S90CD9;10.0
N-24-13,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0,N6JU7C;5.0
N-24-21,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0,M67GNC;6.0
N-24-22,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0,DNLEH7;13.0
N-24-23,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5,3LQL9L;10.5
N-24-30,JCIIEB;8,800OVF;11,4ILN0A;12,5P2MVG;4,HXQR4L;11,XFQ9CP;11,YKQY4X;10,I1KDJ0;12,UHYJ3A;13,IYV9SV;4,6M2FJM;16,JU0ODD;11,WRRW1W;6,NM6C73;11,0SJH1Z;8,9VBE59;8,RBKNR4;8,HOUGRO;16
N-24-40,SSQFQA;16,Z8KPP8;10,UNPPMJ;4,PZUF7K;11,SSQFQA;13,AHSNWF;10,SWN7AU;16,5MNTT7;12,1ENECA;16,Z26SRT;11,IYLV38;14,IYXV3Z;13,S90CD9;6,EO69NY;16,O9YFO8;8,PP9DNA;7,6M2FJM;12,CD1NU9;7
O-01-11,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5,B24J86;10.5
O-01-12,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5,S90CD9;10.5
O-01-13,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5,U8203G;7.5
O-01-21,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0,70EPUK;16.0
O-01-22,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0,70EPUK;7.0
O-01-23,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0
O-01-30,ZGYCSW;5,DGAONE;11,TNZ1OO;5,5HQR89;15,WRRW1W;5,SWN7AU;13,XLTRGL;9,69L9MX;11,IYV9SV;9,800OVF;7,ETU70R;10,D8AMD3;12,DF3KQM;10,YXGRMP;5,6NDM0O;7,F29V5I;9,8BSFSA;9,1A6YTA;10
O-01-40,VWXLZJ;13,1ENECA;9,122OKQ;14,A19092;8,0LNUOV;15,6MKIC6;14,EYEOXS;16,NISP6K;5,K3YA1X;15,TNZ1OO;5,KZ5VR3;11,800OVF;11,V6K6JX;13,N6JU7C;4,EA91CP;11,8E9F1P;5,5IXVJ1;6,ADT9MG;5
O-02-11,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5,HLOISD;10.5
O-02-12,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0,32ZKOX;16.0
O-02-13,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0
O-02-21,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0,6NDM0O;11.0
O-02-22,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0,SSQFQA;12.0
O-02-23,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0,32ZKOX;15.0
O-02-30,APQKWK;4,4E0KXI;15,K3YA1X;15,9KHDG3;7,J2URNJ;6,122OKQ;4,HLOISD;13,WH1BJI;6,A7MDBC;7,X0HH8Y;8,JWTWL1;5,X31OGS;14,RAUDQ6;12,PC1PMV;9,ETU70R;12,2Z7ZEP;11,APQKWK;16,HOUJQN;11
O-02-40,EO69NY;14,2LPO6D;4,AX7BJ8;10,TOENMT;12,CST1KC;10,IPGA7X;16,QM2UH1;5,6WT73N;7,8E9F1P;4,H51IVV;8,56TC1Z;12,EUMBM7;8,CU53FM;13,O7AXAK;4,J3FI7N;4,JHSQHS;8,JGP0ID;12,WH1BJI;8
O-03-11,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0,I2B1FH;10.0
O-03-12,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5,ETU70R;10.5
O-03-13,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0,YE890X;10.0
O-03-21,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5,ZGYCSW;7.5
O-03-22,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5,Y813MQ;6.5
O-03-23,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5,O7TSVL;7.5
O-03-30,2T1DJM;8,1A6YTA;4,MLV9BR;16,2LPO6D;14,IYV9SV;8,F7LULH;9,Y813MQ;5,JCNON3;6,6N3PKW;7,TNZ1OO;8,WRRW1W;7,4ILN0A;12,4ILN0A;12,HGXJD0;10,IYLV38;16,TOENMT;16,UDF17E;10,KZ5VR3;9
O-03-40,CU53FM;7,N6JU7C;8,EO69NY;10,EYEOXS;15,UDF17E;16,69L9MX;11,JUUL5B;9,JCIIEB;11,ASG1IT;15,F98BNI;11,NJVZEL;11,TB6WIP;10,J2URNJ;5,I1X92B;5,SSQFQA;6,FJ25W1;12,JHSQHS;6,QP56BU;11
O-04-11,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0
O-04-12,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0,1ENECA;11.0
O-04-13,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0,ZGYCSW;12.0
O-04-21,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0,32ZKOX;14.0
O-04-22,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0,70EPUK;9.0
O-04-23,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5,32ZKOX;6.5
O-04-30,YXGRMP;15,2LPO6D;11,EO69NY;7,BLJLMQ;9,3LQL9L;15,2Z7ZEP;10,KZ5VR3;5,HCMI82;10,PZUF7K;15,KTDZY0;4,APQKWK;14,6M2FJM;8,SY1DDY;7,KTDZY0;6,56TC1Z;13,B24J86;14,0SJH1Z;7,YXGRMP;12
O-04-40,IYXV3Z;11,YRRNGL;6,1A6YTA;11,KUFVRI;11,69L9MX;9,70EPUK;16,RAUDQ6;4,I1X92B;8,NJVZEL;7,EUMBM7;10,Q50W5L;4,A7MDBC;8,KZ5VR3;5,CST1KC;10,TNZ1OO;10,HA0BOB;16,IPGA7X;7,TQBVRI;16
O-05-11,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0,ZGYCSW;14.0
O-05-12,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0,ZGYCSW;15.0
O-05-13,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5,37VA62;7.5
O-05-21,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0,EAJXUV;11.0
O-05-22,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5,2OAVPY;9.5
O-05-23,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5,ZGYCSW;6.5
O-05-30,SVFO5S;5,IYXV3Z;15,UHYJ3A;15,IJBSQT;4,G8ASPE;5,69L9MX;11,ADT9MG;11,1D2ILZ;16,VWXLZJ;15,H51IVV;13,SMMRK3;14,9VBE59;8,AB9XBU;12,2T1DJM;14,C5O9C9;16,FJ25W1;15,SY1DDY;16,JUUL5B;7
O-05-40,Q50W5L;14,A7MDBC;12,8BSFSA;9,AHSNWF;14,F7LULH;7,AHR20O;16,S90CD9;14,0SJH1Z;4,NISP6K;12,6N3PKW;13,YKQY4X;6,ULG3QT;13,C5O9C9;6,I1X92B;8,HI2X6U;14,XFQ9CP;4,YF0X2Z;8,5X8RAN;10
O-06-11,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0,800OVF;8.0
O-06-12,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0
O-06-13,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0,WH1BJI;6.0
O-06-21,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5,J2URNJ;9.5
O-06-22,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0,A7MDBC;8.0
O-06-23,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0,UDF17E;10.0
O-06-30,TNZ1OO;14,VHQ356;6,W25EZN;14,ADT9MG;16,XUZJ74;14,TLFT43;9,RAUDQ6;11,IYV9SV;8,2T1DJM;14,KUFVRI;13,WRRW1W;15,TBCCF7;7,6MKIC6;10,ZVUW6Z;7,QM2UH1;14,AX7BJ8;13,I1KDJ0;12,DNLEH7;7
O-06-40,WGHG3L;13,0LNUOV;4,JCIIEB;14,YXGRMP;16,HOUJQN;4,6WT73N;4,NJVZEL;8,XUZJ74;13,F98BNI;11,5X8RAN;6,122OKQ;16,JEGRCL;8,YMN5EM;7,1ENECA;15,TAHFOD;9,6MKIC6;14,UDF17E;11,UU4A1K;14
O-07-11,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0,YE890X;7.0
O-07-12,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5,ZGYCSW;9.5
O-07-13,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0,YE890X;12.0
O-07-21,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5,YE890X;7.5
O-07-22,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0,O7AXAK;9.0
O-07-23,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0,Q164T6;7.0
O-07-30,HOUGRO;4,D8AMD3;6,HA0BOB;7,CVU3QV;7,B24J86;8,5X8RAN;8,EO69NY;6,GPBMZJ;9,XLTRGL;12,F73ZE1;16,8N10W9;15,CVU3QV;5,6NDM0O;14,HLOISD;6,6MKIC6;8,56TC1Z;14,9S4AF8;7,NM6C73;6
O-07-40,2OAVPY;6,Z8KPP8;11,TBCCF7;10,FJ25W1;4,HCMI82;5,D05ZS7;9,BLJLMQ;4,6NDM0O;6,VHQ356;12,W25EZN;9,TNZ1OO;6,02MRUH;4,5P4LRT;8,GPBMZJ;12,MLV9BR;12,Q50W5L;7,TOENMT;10,6M2FJM;8
O-08-11,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0,YE890X;11.0
O-08-12,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0,4E0KXI;8.0
O-08-13,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0,UNPPMJ;8.0
O-08-21,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0,EUMBM7;11.0
O-08-22,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0,RUUOCB;11.0
O-08-23,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5,5P2MVG;8.5
O-08-30,QM2UH1;13,F0P5OQ;12,TLFT43;9,F7LULH;7,EO69NY;16,HLOISD;15,JGP0ID;5,32ZKOX;11,9S4AF8;6,K3YA1X;8,K3YA1X;16,IJBSQT;8,7GC57K;4,ULG3QT;9,C5O9C9;5,QTMT7N;12,JHSQHS;13,WH1BJI;13
O-08-40,ADT9MG;7,ZVUW6Z;13,U95NWB;5,TNAHD4;9,JWTWL1;14,K3YA1X;14,AHR20O;9,69L9MX;10,XFQ9CP;10,IYV9SV;13,IPGA7X;7,I2B1FH;8,JCIIEB;16,066BOU;8,5HQR89;4,MLV9BR;15,RUUOCB;9,I1X92B;15
